id,reportingPeriod,state,legalAgencyName,projectType,projectStartDate,projectEndDate,nameOfProgram,fundingAmount
a7c92936-81b4-4bcf-bb20-3b4de024a583,2014,Louisiana,Ascension Parish HS&EP,AdministerandmanagetheHomelandSecurityGrantProgram,2014-01-01T00:00:00.000Z,2015-05-01T00:00:00.000Z,EMPG,8351.81
77ca9422-f313-49fb-a74a-913edab06108,2014,Louisiana,Ascension Parish HS&EP,AdoptandimplementNIMStoincludeintegrationofcoreconceptsintoplansandprocedures,2014-11-01T00:00:00.000Z,2014-11-01T00:00:00.000Z,EMPG,1500.00
37953967-e38e-4c91-ab82-46de3492755c,2014,Louisiana,Ascension Parish HS&EP,Assessvulnerabilityofandhardenprotectcriticalinfrastructureandkeyassets,2015-01-01T00:00:00.000Z,2015-05-01T00:00:00.000Z,EMPG,20230.86
625b8fdd-f4e5-4f63-ab9f-6c5efe28106b,2014,Louisiana,Ascension Parish HS&EP,developenhanceplansproceduresandprotocols,2014-01-01T00:00:00.000Z,2015-05-01T00:00:00.000Z,EMPG,9367.00
a5243b7f-6c75-4a50-891b-547212ed1a50,2014,Louisiana,Assumption Parish HS & EP,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2014-06-01T00:00:00.000Z,2015-06-01T00:00:00.000Z,EMPG,27792.00
7c5e555a-aeb0-4a46-96d4-9e9a973482d7,2014,Louisiana,Avoyelles Parish HS & EP,AdministerandmanagetheHomelandSecurityGrantProgram,2013-10-01T00:00:00.000Z,2015-05-01T00:00:00.000Z,EMPG,30016.00
e5bb7a12-7c0c-4721-ae2b-95e94fe6c90a,2014,Louisiana,Beauregard Parish HS & EP,developenhanceinteroperablecommunicationssystems,2014-09-01T00:00:00.000Z,2015-01-01T00:00:00.000Z,EMPG,8800.00
b3cf7bc8-1350-4d6a-9ac4-8facb30525b4,2014,Louisiana,Beauregard Parish HS & EP,Enhancecapabilitiestorespondtoallhazardsevents,2014-09-01T00:00:00.000Z,2015-01-01T00:00:00.000Z,EMPG,5608.00
f1e08316-5d48-4843-a0e2-9b095582c1f1,2014,Louisiana,Beauregard Parish HS & EP,establishenhanceemergencyoperationscenter,2014-10-01T00:00:00.000Z,2015-01-01T00:00:00.000Z,EMPG,14595.04
134fd6d4-4eda-41cb-a4da-18f2f91aab1b,2014,Louisiana,Bienville Parish HS&EP,AdministerandmanagetheHomelandSecurityGrantProgram,2014-06-01T00:00:00.000Z,2015-05-01T00:00:00.000Z,EMPG,26711.00
c0e2f8de-bfdb-45c8-ae26-dbc00d1b0235,2014,Louisiana,Bossier Parish HS&EP,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2014-08-01T00:00:00.000Z,2015-08-01T00:00:00.000Z,EMPG,38947.00
0fa8179a-1288-4f9d-9f2b-ff82c6393a45,2014,Louisiana,Caddo Parish Sheriff's Department,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2014-07-01T00:00:00.000Z,2015-04-01T00:00:00.000Z,EMPG,55398.00
4485cd73-3a5d-4e55-b1f6-ce55c9059fcd,2014,Louisiana,Calcasieu Parish HS&EP,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2014-06-01T00:00:00.000Z,2015-05-01T00:00:00.000Z,EMPG,50483.00
3f44e75b-8b2a-4540-8e70-e92acff31339,2014,Louisiana,Caldwell Parish HS&EP,AdministerandmanagetheHomelandSecurityGrantProgram,2014-09-01T00:00:00.000Z,2016-02-01T00:00:00.000Z,EMPG,26208.00
76f9b30d-1274-447e-bf87-7a4537417506,2014,Louisiana,Cameron Parish HS&EP,developenhanceplansproceduresandprotocols,2014-11-01T00:00:00.000Z,2015-05-01T00:00:00.000Z,EMPG,25815.00
89c55037-f036-4238-a5a5-fbe6b5dd2898,2014,Louisiana,Catahoula Parish HS & EP,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2014-10-01T00:00:00.000Z,2015-05-01T00:00:00.000Z,EMPG,18731.56
cbdade4e-609b-490f-87fb-78e9e29d24aa,2014,Louisiana,Catahoula Parish HS & EP,developenhanceplansproceduresandprotocols,2014-10-01T00:00:00.000Z,2015-05-01T00:00:00.000Z,EMPG,7509.44
6e7d8276-ae9c-43bf-b083-57bfbf41ee4b,2014,Louisiana,Claiborne Parish HS&EP,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2013-10-01T00:00:00.000Z,2014-09-01T00:00:00.000Z,EMPG,27050.00
6713d1e3-d9e9-4692-9cd0-d5cb7e8ff0da,2014,Louisiana,Concordia Parish HS&EP,AdministerandmanagetheHomelandSecurityGrantProgram,2014-11-01T00:00:00.000Z,2015-05-01T00:00:00.000Z,EMPG,876.47
bdb46cfd-3c82-4af7-9935-39e93ace920a,2014,Louisiana,Concordia Parish HS&EP,developenhanceplansproceduresandprotocols,2014-11-01T00:00:00.000Z,2015-05-01T00:00:00.000Z,EMPG,16521.09
63a7d9e4-3ca2-45f7-9eca-93d8db448f77,2014,Louisiana,Concordia Parish HS&EP,Enhancecapabilitiestorespondtoallhazardsevents,2014-11-01T00:00:00.000Z,2015-05-01T00:00:00.000Z,EMPG,4560.44
0f7b9572-516e-43cd-ae5b-09e850175301,2014,Louisiana,Concordia Parish HS&EP,establishenhancesustainableHomelandSecurityPlanningProgram,2013-10-01T00:00:00.000Z,2015-05-01T00:00:00.000Z,EMPG,3156.91
da32da2e-f056-4a54-8b90-81f52094f3d6,2014,Louisiana,DeSoto Parish Sheriff's Department,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2013-06-01T00:00:00.000Z,2015-04-01T00:00:00.000Z,EMPG,28178.00
61cc71f9-07e1-414d-8c17-9a9d9815a572,2014,Louisiana,East Baton Rouge Parish HS & EP,AdministerandmanagetheHomelandSecurityGrantProgram,2013-10-01T00:00:00.000Z,2015-05-01T00:00:00.000Z,EMPG,77479.00
60beab2a-3bc5-4294-8c2a-eacb27395b3c,2014,Louisiana,East Carroll Parish HS&EP,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2013-10-01T00:00:00.000Z,2015-05-01T00:00:00.000Z,EMPG,25925.00
42d767cb-6e62-457d-97f5-80513c27a732,2014,Louisiana,East Feliciana Parish HS & EP,ManageupdateandorimplementtheStateHomelandSecurityStrategy,2013-10-01T00:00:00.000Z,2015-05-01T00:00:00.000Z,EMPG,27414.98
93b5002c-2bb9-4bc8-bd67-bfdebcc25720,2014,Louisiana,Evangeline Parish HS&EP,developenhanceplansproceduresandprotocols,2013-10-01T00:00:00.000Z,2015-05-01T00:00:00.000Z,EMPG,29051.99
001f5924-12ac-464f-ae74-785fde9c0859,2014,Louisiana,Franklin Parish Sheriff's Department,AdministerandmanagetheHomelandSecurityGrantProgram,2014-07-01T00:00:00.000Z,2015-02-01T00:00:00.000Z,EMPG,27476.00
f24f9366-c6c4-4a3b-a40d-cd0925417ef1,2014,Louisiana,Grant Parish HS & EP,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2014-01-01T00:00:00.000Z,2015-05-01T00:00:00.000Z,EMPG,26979.72
578d6f68-11a6-432a-9bde-fef332a3b006,2014,Louisiana,Iberia Parish HS&EP,establishenhanceemergencyoperationscenter,2013-10-01T00:00:00.000Z,2015-05-01T00:00:00.000Z,EMPG,33732.00
ffa0c117-5a81-4ab5-b20c-f3abda5abe45,2014,Louisiana,Iberville Parish HS & EP,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2014-11-01T00:00:00.000Z,2015-10-01T00:00:00.000Z,EMPG,7325.00
2a6b0986-1d76-44fe-8bd3-b40d8355df0e,2014,Louisiana,Iberville Parish HS & EP,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2015-04-01T00:00:00.000Z,2015-04-01T00:00:00.000Z,EMPG,2653.17
4f3c1a89-6c17-4f07-8669-95e2ddf9b97f,2014,Louisiana,Iberville Parish HS & EP,developenhanceinteroperablecommunicationssystems,2014-10-01T00:00:00.000Z,2015-05-01T00:00:00.000Z,EMPG,12978.00
ca35d49d-5449-4306-bff1-47e920b18e75,2014,Louisiana,Jackson Parish HS & EP,AdministerandmanagetheHomelandSecurityGrantProgram,2013-10-01T00:00:00.000Z,2015-05-01T00:00:00.000Z,EMPG,26940.00
7b79b72f-0213-4ab5-ab87-bcb36716b845,2014,Louisiana,Jefferson Davis Sheriff's Department,AdministerandmanagetheHomelandSecurityGrantProgram,2013-10-01T00:00:00.000Z,2015-05-01T00:00:00.000Z,EMPG,20913.32
b86543d9-4c8a-49b0-9da7-b7420b56a064,2014,Louisiana,Jefferson Davis Sheriff's Department,AdoptandimplementNIMStoincludeintegrationofcoreconceptsintoplansandprocedures,2013-10-01T00:00:00.000Z,2015-05-01T00:00:00.000Z,EMPG,1971.00
60e64501-bbb8-4a3a-bb2e-bbd9f7448a61,2014,Louisiana,Jefferson Davis Sheriff's Department,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2013-10-01T00:00:00.000Z,2015-05-01T00:00:00.000Z,EMPG,1999.40
deda6a63-b1e0-4616-874f-e055f8acacfc,2014,Louisiana,Jefferson Davis Sheriff's Department,establishenhanceemergencyoperationscenter,2013-10-01T00:00:00.000Z,2014-10-01T00:00:00.000Z,EMPG,2003.76
303f1746-7dc8-4985-8202-18534e0ec5bf,2014,Louisiana,Jefferson Davis Sheriff's Department,establishenhanceregionalresponseteams,2013-10-01T00:00:00.000Z,2015-05-01T00:00:00.000Z,EMPG,140.00
c391b28c-3a3d-4907-81af-53c1ad90984b,2014,Louisiana,Jefferson Parish HS & EP,developenhanceinteroperablecommunicationssystems,2014-11-01T00:00:00.000Z,2015-06-01T00:00:00.000Z,EMPG,1021.70
82ed7446-0f90-4361-9022-2018069ea66b,2014,Louisiana,Jefferson Parish HS & EP,developenhanceinteroperablecommunicationssystems,2014-08-01T00:00:00.000Z,2015-06-01T00:00:00.000Z,EMPG,41907.80
105c7c35-bb96-45a3-b42c-6973197ab30c,2014,Louisiana,Jefferson Parish HS & EP,Enhancecapabilitiestorespondtoallhazardsevents,2014-10-01T00:00:00.000Z,2015-06-01T00:00:00.000Z,EMPG,1346.43
ca63b1fe-7447-4162-bbe2-5ce25aa9a29a,2014,Louisiana,Jefferson Parish HS & EP,Enhancecapabilitiestorespondtoallhazardsevents,2014-11-01T00:00:00.000Z,2015-06-01T00:00:00.000Z,EMPG,28547.00
c97eb369-fd13-4f48-9cd0-858a18c7f1cc,2014,Louisiana,Jefferson Parish HS & EP,Enhancecapabilitiestorespondtoallhazardsevents,2014-08-01T00:00:00.000Z,2015-06-01T00:00:00.000Z,EMPG,3748.00
d1852b7b-a431-4986-a0bc-f2eb04b655fb,2014,Louisiana,Lafayette Parish HS&EP,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2014-07-01T00:00:00.000Z,2015-05-01T00:00:00.000Z,EMPG,51417.00
10b20e32-f79f-4926-8cdc-4cc759051903,2014,Louisiana,LaFourche Parish,establishenhanceemergencyoperationscenter,2014-06-01T00:00:00.000Z,2015-06-01T00:00:00.000Z,EMPG,36483.00
0526b4f1-2ae3-4177-9240-4f16087e80b8,2014,Louisiana,LaSalle Parish HS & EP,AdministerandmanagetheHomelandSecurityGrantProgram,2013-10-01T00:00:00.000Z,2015-05-01T00:00:00.000Z,EMPG,24533.47
810edc17-e852-4511-ae99-beacbcce9fe3,2014,Louisiana,LaSalle Parish HS & EP,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2014-09-01T00:00:00.000Z,2016-02-01T00:00:00.000Z,EMPG,2241.53
60bc4288-2610-4460-af1c-0d0a4fda232b,2014,Louisiana,Lincoln Parish HS&EP,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2013-10-01T00:00:00.000Z,2015-05-01T00:00:00.000Z,EMPG,33072.00
6bc46580-b932-4c26-90ae-02b291d2561b,2014,Louisiana,Livingston Parish HS&EP,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2014-04-01T00:00:00.000Z,2014-09-01T00:00:00.000Z,EMPG,41097.33
3ddf739e-3e97-42d4-bad6-f364b8f8d41b,2014,Louisiana,Louisiana Governor's Office of Homeland Security and Emergency Preparedness,AdministerandmanagetheHomelandSecurityGrantProgram,2014-06-01T00:00:00.000Z,2016-08-01T00:00:00.000Z,EMPG,275696.36
8577b509-ee69-4e7c-8753-ab1b5cb3781e,2014,Louisiana,Louisiana Governor's Office of Homeland Security and Emergency Preparedness,AdoptandimplementNIMStoincludeintegrationofcoreconceptsintoplansandprocedures,2013-10-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,EMPG,4916.50
5613ee73-73d7-4fc4-84c9-aa32260c3bfb,2014,Louisiana,Louisiana Governor's Office of Homeland Security and Emergency Preparedness,AdoptandimplementNIMStoincludeintegrationofcoreconceptsintoplansandprocedures,2013-10-01T00:00:00.000Z,2016-08-01T00:00:00.000Z,EMPG,64876.91
bd974e0c-35ff-41f0-8b87-89bbb8238b5e,2014,Louisiana,Louisiana Governor's Office of Homeland Security and Emergency Preparedness,AdoptandimplementNIMStoincludeintegrationofcoreconceptsintoplansandprocedures,2014-11-01T00:00:00.000Z,2016-08-01T00:00:00.000Z,EMPG,24133.18
2e41430d-779a-465b-8c98-9424e151525f,2014,Louisiana,Louisiana Governor's Office of Homeland Security and Emergency Preparedness,AdoptandimplementNIMStoincludeintegrationofcoreconceptsintoplansandprocedures,2015-02-01T00:00:00.000Z,2015-07-01T00:00:00.000Z,EMPG,4770.96
72cac9bd-beb1-4ca1-9219-41605fc9842f,2014,Louisiana,Louisiana Governor's Office of Homeland Security and Emergency Preparedness,AdoptandimplementNIMStoincludeintegrationofcoreconceptsintoplansandprocedures,2014-08-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,EMPG,2559720.47
d9267bd6-8255-4c75-957a-efe5821309b3,2014,Louisiana,Louisiana Governor's Office of Homeland Security and Emergency Preparedness,Assessvulnerabilityofandhardenprotectcriticalinfrastructureandkeyassets,2014-09-01T00:00:00.000Z,2016-08-01T00:00:00.000Z,EMPG,14985.00
4070d8fd-8c56-4307-ab59-bea69c96eb2b,2014,Louisiana,Louisiana Governor's Office of Homeland Security and Emergency Preparedness,developenhanceinteroperablecommunicationssystems,2014-05-01T00:00:00.000Z,2015-06-01T00:00:00.000Z,EMPG,22246.74
190a51b9-de69-4b42-92ca-02b355b21367,2014,Louisiana,Louisiana Governor's Office of Homeland Security and Emergency Preparedness,developenhancestateandlocalgeospatialdatasystemGeographicInformationSystem,2014-05-01T00:00:00.000Z,2016-08-01T00:00:00.000Z,EMPG,122411.00
0b865195-1f84-49c9-a545-0b24b86a50c5,2014,Louisiana,Louisiana Governor's Office of Homeland Security and Emergency Preparedness,establishenhancecitizenawarenessofemergencypreparednesspreventionandresponsemeasures,2014-05-01T00:00:00.000Z,2015-05-01T00:00:00.000Z,EMPG,195650.19
7eb1c4c4-240c-4543-8296-404ae4e28142,2014,Louisiana,Louisiana Governor's Office of Homeland Security and Emergency Preparedness,establishenhanceemergencyoperationscenter,2013-10-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,EMPG,2846.98
3dbc57ea-1bb1-4be1-b17b-8262da1e1189,2014,Louisiana,Louisiana Governor's Office of Homeland Security and Emergency Preparedness,establishenhanceemergencyoperationscenter,2013-10-01T00:00:00.000Z,2016-08-01T00:00:00.000Z,EMPG,48783.78
3f265ab4-73a5-4c14-b6a2-a3f87a1cdc1b,2014,Louisiana,Louisiana Governor's Office of Homeland Security and Emergency Preparedness,establishenhanceemergencyoperationscenter,2014-12-01T00:00:00.000Z,2015-06-01T00:00:00.000Z,EMPG,8462.39
5ed8d1cb-e086-4d3e-a14f-e9cf9b52e684,2014,Louisiana,Louisiana Governor's Office of Homeland Security and Emergency Preparedness,establishenhanceemergencyoperationscenter,2015-08-01T00:00:00.000Z,2016-03-01T00:00:00.000Z,EMPG,2950.47
cb2eb91d-eaaa-4944-874c-ddac676dabe8,2014,Louisiana,Louisiana Governor's Office of Homeland Security and Emergency Preparedness,establishenhancepublicprivateemergencypreparednessprogram,2013-10-01T00:00:00.000Z,2016-08-01T00:00:00.000Z,EMPG,140574.02
c28f083d-5b1c-4f92-90c0-c1f90652de9f,2014,Louisiana,Louisiana Governor's Office of Homeland Security and Emergency Preparedness,establishenhancesustainablehomelandsecuritytrainingprogram,2014-04-01T00:00:00.000Z,2016-06-01T00:00:00.000Z,EMPG,28957.70
fc3d949e-b0dc-48cc-a67a-a8d94e9c0cd1,2014,Louisiana,Louisiana National Guard (Military Department),establishenhancesustainablehomelandsecurityexerciseprogram,2015-04-01T00:00:00.000Z,2015-04-01T00:00:00.000Z,EMPG,1989.77
5c0c0c77-1bd6-4c5b-96a6-0cecf9456832,2014,Louisiana,Madison Parish HS&EP,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2014-08-01T00:00:00.000Z,2015-06-01T00:00:00.000Z,EMPG,26440.68
a7554135-9487-4fe7-b568-4c5052e4b267,2014,Louisiana,Morehouse Parish HS & EP,developenhanceinteroperablecommunicationssystems,2013-10-01T00:00:00.000Z,2015-05-01T00:00:00.000Z,EMPG,28336.00
aba3bfc7-27a5-4b6d-81fd-f0606c3d2a1a,2014,Louisiana,Natchitoches Parish HS & EP,AdministerandmanagetheHomelandSecurityGrantProgram,2013-10-01T00:00:00.000Z,2015-05-01T00:00:00.000Z,EMPG,29717.00
169bf7c1-bd90-48b0-b16d-8a96e49a9833,2014,Louisiana,North Delta Regional Planning District,AdministerandmanagetheHomelandSecurityGrantProgram,2015-03-01T00:00:00.000Z,2015-07-01T00:00:00.000Z,EMPG,400.00
85bf2d72-23c4-4a20-9d10-04957ae68725,2014,Louisiana,Orleans Parish HS&EP,developenhanceplansproceduresandprotocols,2014-11-01T00:00:00.000Z,2015-05-01T00:00:00.000Z,EMPG,65993.00
7f84057d-6935-4827-8569-eb762edaca09,2014,Louisiana,Ouachita Parish HS&EP,AdministerandmanagetheHomelandSecurityGrantProgram,2013-10-01T00:00:00.000Z,2015-05-01T00:00:00.000Z,EMPG,43327.00
4d116517-d5f3-46a9-b942-6ee7c5559c61,2014,Louisiana,Plaquemines Parish HS&EP,AdministerandmanagetheHomelandSecurityGrantProgram,2014-10-01T00:00:00.000Z,2015-03-01T00:00:00.000Z,EMPG,27747.00
4fb41af2-197d-4e01-bd8f-493efb0feabb,2014,Louisiana,Pointe Coupee Parish Sheriff's Department,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2014-11-01T00:00:00.000Z,2016-02-01T00:00:00.000Z,EMPG,27718.99
2a977377-45ef-4906-a7ad-2675d91364e8,2014,Louisiana,Rapides HS & EP,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2014-07-01T00:00:00.000Z,2015-05-01T00:00:00.000Z,EMPG,36552.08
ce5d266c-7691-425d-836e-333999c13a25,2014,Louisiana,Red River HS & EP,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2013-10-01T00:00:00.000Z,2015-05-01T00:00:00.000Z,EMPG,20400.00
f35b390e-5e06-4598-a7c3-d6d9d55320cd,2014,Louisiana,Richland Parish HS & EP,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2013-10-01T00:00:00.000Z,2015-05-01T00:00:00.000Z,EMPG,14478.74
935fd5b2-26db-44e3-8f4d-7f084db9cf45,2014,Louisiana,Richland Parish HS & EP,developenhanceinteroperablecommunicationssystems,2015-03-01T00:00:00.000Z,2015-04-01T00:00:00.000Z,EMPG,7044.00
6d8cbad7-abb0-46d1-942a-e5b2a92f41d7,2014,Louisiana,Richland Parish HS & EP,Enhancecapabilitiestorespondtoallhazardsevents,2014-12-01T00:00:00.000Z,2015-05-01T00:00:00.000Z,EMPG,5650.01
d844ed76-c786-4137-bb5f-28c6c527bfa2,2014,Louisiana,Richland Parish HS & EP,Enhancecapabilitiestorespondtoallhazardsevents,2015-03-01T00:00:00.000Z,2015-04-01T00:00:00.000Z,EMPG,298.23
85256504-2aa4-4b53-9fab-a63395379a76,2014,Louisiana,Sabine Parish HS&EP,AdministerandmanagetheHomelandSecurityGrantProgram,2013-10-01T00:00:00.000Z,2015-05-01T00:00:00.000Z,EMPG,27889.00
cabe3eb2-ffc6-4866-8fec-e12490adba12,2014,Louisiana,St. Bernard Parish HS&EP,AdoptandimplementNIMStoincludeintegrationofcoreconceptsintoplansandprocedures,2015-01-01T00:00:00.000Z,2015-12-01T00:00:00.000Z,EMPG,31779.29
1844d7ba-99c6-4343-a9c3-0b15b15c75de,2014,Louisiana,St. Charles Parish,AdministerandmanagetheHomelandSecurityGrantProgram,2015-01-01T00:00:00.000Z,2015-05-01T00:00:00.000Z,EMPG,31293.00
8fbf891a-f7e1-4d7b-9a73-5288bd1725ef,2014,Louisiana,St. Helena Parish HS&EP,Enhancecapabilitiestorespondtoallhazardsevents,2014-09-01T00:00:00.000Z,2015-05-01T00:00:00.000Z,EMPG,26326.49
c2c3386c-33a9-49c8-838e-ad75ee538766,2014,Louisiana,St. James Parish,Enhancecapabilitiestorecoverfromallhazardsevents,2014-11-01T00:00:00.000Z,2015-06-01T00:00:00.000Z,EMPG,26921.80
ea7b9677-0894-444f-9d50-b523b50c6107,2014,Louisiana,St. John Parish,establishenhanceemergencyoperationscenter,2013-10-01T00:00:00.000Z,2015-05-01T00:00:00.000Z,EMPG,30475.00
4c78c76e-8fb2-44b2-b999-57ec415e92e4,2014,Louisiana,St. Landry Parish HS&EP,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2013-10-01T00:00:00.000Z,2015-05-01T00:00:00.000Z,EMPG,37440.13
0324eb48-9f82-424e-a452-f669a155ee1c,2014,Louisiana,St. Martin Parish HS&EP,AdoptandimplementNIMStoincludeintegrationofcoreconceptsintoplansandprocedures,2014-05-01T00:00:00.000Z,2015-05-01T00:00:00.000Z,EMPG,31219.00
4fe9293a-895f-4b16-a1ba-a7be32e2b1fa,2014,Louisiana,St. Mary Parish HS&EP,Assessvulnerabilityofandhardenprotectcriticalinfrastructureandkeyassets,2013-09-01T00:00:00.000Z,2015-02-01T00:00:00.000Z,EMPG,25575.30
e901eb5c-b73f-4c75-967f-3ce7c7c502e7,2014,Louisiana,St. Tammany Parish HS&EP,establishenhanceemergencyoperationscenter,2014-01-01T00:00:00.000Z,2014-12-01T00:00:00.000Z,EMPG,52867.00
5cade7ca-1c65-4343-aee5-1c35ca59fedc,2014,Louisiana,Tangipahoa Parish HS&EP,developenhancehomelandsecurityemergencymanagementorganizationandstructure,2013-10-01T00:00:00.000Z,2015-05-01T00:00:00.000Z,EMPG,39438.00
3efb8131-f0fe-42a7-901e-116ba274c7ca,2014,Louisiana,Tensas Parish HS & EP,AdministerandmanagetheHomelandSecurityGrantProgram,2014-11-01T00:00:00.000Z,2015-05-01T00:00:00.000Z,EMPG,25226.00
e9682dd5-af12-4933-8efc-fdc420356f82,2014,Louisiana,Terrebonne Parish HS & EP,establishenhanceemergencyoperationscenter,2014-02-01T00:00:00.000Z,2014-06-01T00:00:00.000Z,EMPG,40836.00
671cf5c5-ca0c-462a-93a8-b23291ba79c7,2014,Louisiana,Union Parish HS&EP,AdministerandmanagetheHomelandSecurityGrantProgram,2015-01-01T00:00:00.000Z,2015-05-01T00:00:00.000Z,EMPG,27709.00
04daec7c-b6c6-4cd4-90ae-62e4a83e6903,2014,Louisiana,Vermilion Parish HS&EP,establishenhanceemergencyoperationscenter,2013-10-01T00:00:00.000Z,2015-05-01T00:00:00.000Z,EMPG,31914.00
cbec9b6c-897d-4de6-9edf-56ccce4818cd,2014,Louisiana,Vernon Parish HS&EP,AdministerandmanagetheHomelandSecurityGrantProgram,2014-07-01T00:00:00.000Z,2015-04-01T00:00:00.000Z,EMPG,20615.69
d8623788-31a7-4871-885b-d354a8d79967,2014,Louisiana,Vernon Parish HS&EP,developenhanceinteroperablecommunicationssystems,2014-11-01T00:00:00.000Z,2015-05-01T00:00:00.000Z,EMPG,5305.00
56c85ecc-f519-4ff8-8b53-6e201fc67553,2014,Louisiana,Vernon Parish HS&EP,developenhanceinteroperablecommunicationssystems,2014-12-01T00:00:00.000Z,2015-05-01T00:00:00.000Z,EMPG,3100.00
